geo.id,Dg,CropArea_acres,total_area,CropArea_prop
33015,7.92717425591477,2684,2059681902.52637,0.00527351462592295
08105,3.45114729722868,88683,2362940533.226,0.151881675844685
19149,2.15753701748153,460541,2236892150.72107,0.833184247630236
36123,5.96543168823036,75004.5,973290506.050964,0.311862121994239
53033,8.64655590517145,4736,5976276137.48377,0.00320699907025313
41017,2.04622293093587,9544,7910301274.99182,0.00488264559751873
19155,2.13751529900474,463833,2484161971.95277,0.755613191154165
29229,3.53590393797812,3841,1769313555.05905,0.0087853142106966
30101,2.70510984875474,345478,5037895340.47974,0.277516654993625
36107,3.03676644783362,20734,1354252621.72028,0.0619585443042789
48287,5.82687939887421,2315,1642311591.29452,0.00570444285208479
13121,4.52499861965962,282.5,1383923456.75934,0.000826083938200642
48073,6.12573923480296,2736,2751014896.48732,0.00402476889013728
29007,2.75680643797095,327054,1804761639.66006,0.733360323760485
45029,6.71387560204708,27693,2935196907.38153,0.0381812867898869
55055,3.17165565065331,165908.5,1509294175.30396,0.444848916627228
05055,4.04350043692432,203041,1500995412.29805,0.547421909573005
48191,1.7005258666537,54004,2341600150.26201,0.0933320892599173
55013,3.13974459087935,33344,2279771221.68549,0.0591894393897747
35057,2.67586736079737,20103.5,8666378683.87445,0.00938754017743278
53049,2.15621100854304,1862.5,3176718306.53906,0.00237265925379818
37141,3.70266835545814,25935.5,2419478635.39423,0.0433801080975669
48221,3.33207855537209,4250,1131405976.62776,0.0152015634975372
46117,3.8354164614306,145831,3929445395.16483,0.150188400546602
32031,1.80851091972335,5988,16941518194.9867,0.00143036627405105
21007,2.93206509113013,86998,708860846.443695,0.496667881717911
48009,1.09487346051684,45197,2397276140.12128,0.0762973304001431
48023,1.31442978771739,81757,2333755729.37798,0.141770981581839
48405,3.32209608643553,90,1534039976.57063,0.00023742345934831
32029,2,2,685561903.88794,1.18059547925565e-05
13249,5.07295570781811,3423,434660851.512756,0.0318694206889453
09001,5.41464614816687,1613,2167945281.97015,0.00301095210456565
48313,9.56076914226585,548,1223596799.57575,0.00181242491010448
06077,11.8454112181148,510776,3695237811.42641,0.559378649356773
28159,2.68209543023526,2809,1580115166.59186,0.0071941716217055
21103,3.93670283566403,22622,754002305.94632,0.121416055714358
21167,3.49466786261359,20527,656064390.643539,0.126618397473335
31183,2.23263633730865,39693,1490777588.92038,0.107750393598721
21135,2.55856886622255,12003,1283030709.63753,0.0378591231474032
27051,3.2893835295471,247916,1490490992.12832,0.673120778397395
28053,3.77788568442066,153411,1116890009.85736,0.555858038963115
01025,6.18863861964624,235,3244152379.24414,0.00029314629773512
20017,3.75575488893977,35683,2014289995.81316,0.0716897656348653
21221,3.43390713381116,69320,1246636805.52466,0.225027919886182
01069,3.18147491137599,75221,1506537711.38446,0.202058391667878
46003,3.51391374528433,224384,1846104298.27726,0.491873526501819
31061,2.80004052776429,140833,1491843831.4467,0.382031227747999
24029,3.63967979327484,110308.5,1070818882.85762,0.416879706565341
20037,3.28688336690649,162165.5,1541072865.69005,0.425846505883973
27023,3.13095069615603,293415.5,1522297626.96448,0.780011989491472
46103,4.056692937079,131735,7211716183.92175,0.0739231296973969
45049,4.82378592827759,39087,1457400294.86639,0.108535367763769
16043,3.99054208436746,167032,4911074279.21332,0.137638830837353
13029,4.29175888324603,21,1177035577.86835,7.22017129034528e-05
51053,3.63964137577358,30814.5,1314046443.25552,0.0948991246603875
12111,2.34263971008745,52202,1781500978.50269,0.118582028026546
36055,6.05308689337719,70831,3539739460.10974,0.0809785269467623
46083,2.20838846825094,315159,1496361689.09688,0.852336191523937
55017,3.17258261401375,225197.5,2696861785.23262,0.337926828202216
20207,3.46908522463228,102110,1308598928.83338,0.315776285755984
21157,2.91926340682212,40549,881037696.014099,0.18625307613316
13065,2.0736164219055,3452,2134132594.89404,0.00654586711413701
13185,4.88308306930533,15844,1322384235.85486,0.0484869612159707
26099,3.94634107224679,52804,1478679045.99704,0.14451425893056
13287,3.15808332400085,37521,751045873.795288,0.202174201500584
17079,2.31512049019733,200320,1290378216.72957,0.628239277465315
48331,4.47241156990378,64347,2646557174.47846,0.0983931398585747
18147,2.26404718452155,119527,1039689588.88602,0.465243292585509
21099,4.16424156310306,20112,1082222642.81929,0.0752066840472672
21137,3.76984302044117,30917.5,871252724.782394,0.143607795856021
30005,1.97847936949047,283822,10977274266.8047,0.104633158979342
51710,,,249682827.261108,
48389,1.5833925451297,6304,6842931639.02503,0.00372813645270384
51155,3.04805357788483,2459.5,853254977.437348,0.0116650281968307
37179,3.28570444878089,176117.5,1656670512.09674,0.430213630753882
38053,3.62421516988473,309537,7409751253.12308,0.169054500431773
12091,4.82099593882748,8666,2802569506.37122,0.0125135371939186
06001,1.85656401243999,6338.5,2126521892.61552,0.012062419635771
17013,2.72712208616517,35805.5,734461316.531109,0.1972870651876
18085,2.49712830900214,202024.5,1435871295.79434,0.569385395266128
28103,3.35679425899148,82524.5,1812939960.51715,0.184211727968688
05147,3.697602818706,246186,1538427328.87463,0.64759600697795
34015,11.3190941829512,32267,872236745.381958,0.149706965308368
33011,12.4128033443689,2366,2311511904.71777,0.00414225091199236
30045,2.95744782338935,170693,4844533247.97388,0.142587536910315
37121,2.90589789302223,1332.5,574668486.577759,0.00938355992854386
30077,1.09200389155875,12751,6040669386.46069,0.00854234240292637
41053,8.29827989273095,77258.5,1927136588.24377,0.162237621773824
41065,2.2345555126047,74364,6202837509.35815,0.0485165749612702
46105,4.39123847938117,221608,7485043747.46668,0.119814364259227
19173,2.36140385840676,172391,1384752268.84833,0.503802478759737
01129,2.18815090969074,3728,2819373316.20783,0.00535107594867906
39039,2.55102667539235,177828,1072723886.72369,0.670857051650523
54025,2.36418650574856,4898.5,2653468001.96799,0.00747079903372642
17121,2.70343538946486,182357.5,1491942910.81453,0.494639985684781
51051,2.43030802162736,128,863942851.869354,0.000599573942820852
51007,3.86504516245957,15099,928567595.630829,0.0658040248327926
13243,5.87848351886575,52419,1115956364.23669,0.190090019291106
35029,7.07501825652563,15822,7680379140.75067,0.00833674498899213
48355,2.28800025098754,223329,3018479798.05101,0.299415751777344
56045,1.44905769485742,16757,6216029977.71774,0.0109094025146666
17187,2.02919207886942,300032,1406422128.45502,0.863315786604784
01089,4.01107589733938,107467.5,2104922618.97083,0.20661355370247
47189,4.35410969039801,3822,1511183178.31012,0.0102350829921948
48063,6.14767622275139,231,526371767.899235,0.00177597639270303
40067,1.95090516206977,17199,2004862835.54872,0.0347165314128874
54085,3.26861277084064,358,1175073520.91905,0.00123292251372159
19145,2.2760499381195,241265,1386856731.1529,0.704012745381914
20087,2.98206261160609,87088.5,1441787689.8611,0.244442824710297
22045,1.38165146703067,62445,2669057546.85663,0.0946798429259728
