geo.id,Dg_allSP,CropArea_acres,Dg_CDLcat,total_area,CropArea_prop
31039,2.36098120572061,297943,2.36098120572061,1488343219.27675,0.810117268277029
53069,19.2594456642282,25.5,14.6754965338066,742545325.173462,0.000138974464282154
35011,1.59130196393885,6761,1.59130196393885,6045909520.91498,0.00452550541439556
31109,2.25764525782939,347476.5,2.25739642204874,2192120131.01181,0.641473743051218
31129,2.39436474225759,191542,2.39436474225759,1491363733.81642,0.51975447389735
46099,2.44655730556099,300551,2.44655730556099,2107890208.43713,0.577016174628253
48327,1.37414744426535,3033,1.37414744426535,2336851759.87369,0.00525241512529774
06091,1.04237305534062,1165,1.04237305534062,2491993877.14456,0.00189189378647197
21053,4.14851332890677,4616,4.14851332890677,532028545.838776,0.0351114416545973
39063,2.65763701881599,205845,2.65763701881599,1382170066.35519,0.60269367753393
48189,3.02407685902953,235080,3.02407685902953,2602356180.64883,0.365566794757741
01027,4.2849971422013,259,4.26212301827435,1569537093.01941,0.000667799326351211
48011,2.01901703879684,50766,2.01901703879684,2366801444.12158,0.0868018369896705
39003,2.51236989635506,154372.5,2.51229369711519,1053739442.76018,0.592863204807572
13189,3.72549543921629,74,3.72549543921629,689962735.604004,0.000434034129387353
55111,3.37494267884841,189994,3.37464102522303,2199379008.48688,0.349588877656169
05137,15,15,13.6758373283733,1578421470.14046,3.8457945158715e-05
41063,3.16101888511575,36571,3.16073402188703,8162028647.42212,0.0181324512099493
42007,4.35869612177839,18399,4.35244863573366,1150067157.28085,0.0647424029495649
28061,3.09946054778928,176,3.09946054778928,1754633094.4118,0.000405923456368616
29083,3.09027781043842,131308,3.09024518476376,1896712327.17312,0.280160894986369
08109,3.33462417472084,53837.5,3.33453831057089,8211003002.27734,0.0265342288366637
37037,5.58171880505143,6785,5.52957064267128,1836275283.08871,0.0149530525618132
49033,1.30476934427807,8195,1.30476934427807,2813807602.45203,0.0117861606289883
40001,3.17569065141961,442,3.17569065141961,1494559769.59367,0.00119681432291403
39085,9.41562764793906,2191,9.32265074409711,2536107714.04144,0.00349616949327
51775,,,,37878161.9658813,
51121,2.99876865801144,7591,2.99547723468825,1008211423.73767,0.0304694892154202
47065,3.32203481351671,711,3.24721005989012,1491300309.80597,0.00192940006610792
35035,4.31288340661741,3468,4.30599280860662,17163401935.5909,0.000817699085854333
35003,2.59042333286599,269.5,2.59042333286599,17947755871.7352,6.07668063701693e-05
01091,3.11750926686263,5422,3.11595528829353,2545107097.49048,0.00862127002195234
56023,1.52933993551144,52448,1.52933993551144,10605021929.0503,0.0200140581567889
29011,3.2034556162875,191833,3.20321198524663,1545503282.1931,0.502309258752685
48057,3.47925328461569,46875,3.47925328461569,2674588903.28462,0.0709254400057657
51735,,,,203292757.234451,
54075,3.16882901654938,2646,3.16716923604131,2439301219.41,0.00438977441919222
48077,1.38656527214381,30838,1.38640009059512,2892378935.24191,0.0431468217505648
51095,11.1711702458075,179,10.8509869910994,463970644.744003,0.00156127830028833
31101,2.81867692055018,187339,2.81867692055018,2874203147.60594,0.263771903509144
31137,2.16886383608661,256949,2.16886383608661,1399695141.41574,0.742901564856116
22019,2.13713170179732,23391.5,2.13601415341391,2834148010.53595,0.0334005287136252
22111,2.7458253494511,96,2.70645899684728,2344984029.67125,0.000165672009546634
40135,3.18927238532913,20832,3.18927238532913,1849612205.38493,0.0455793450897412
01049,3.52928526822212,29449,3.52781927253519,2016798208.35858,0.059091620713136
36101,4.66193886718144,115852.5,4.66139077140353,3636560729.24921,0.128923581532733
42053,3.22348464155357,741,3.22348464155357,1114980541.88297,0.0026894824585317
